folder,folder_rel,route_id,title,display_id_raw,display_id_source,end1_start,end1_end,end2_start,end2_end,cand_match_type,cand_codigo_nuevo,cand_codigo_antiguo,cand_alias,cand_color_hex,cand_empresa_operadora,cand_distrito_origen,cand_distrito_destino,categoria,ambito_title,codigo_final,usar_en_mapa,es_codigo_nuevo,comentario
route_69509,data/processed/transporte/route_69509,69509,Ruta de autobús 1612 en el mapa de Lima,1612,title,Rosedal,Plaza Centroamérica,Plaza Centroamérica,Rosedal,codigo_antiguo,1020,1612,La C,#264720,Empresa de Transportes Santa Luzmila S.A. (ETSLUSA),Puente Piedra,Miraflores,Transporte Formal sin Codigo Nuevo,Lima,1612,TRUE,,
route_69510,data/processed/transporte/route_69510,69510,Ruta de autobús IO47 (Lima - Callao) en el mapa de Lima,IO47,title,Grifo Lubricantes,Terminal Conchitas,Terminal Conchitas,Grifo Lubricantes,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IO47,TRUE,,
route_69512,data/processed/transporte/route_69512,69512,Ruta de autobús IO19 (Lima - Callao) en el mapa de Lima,IO19,title,Metro (Angélica Gamarra),Manco II,Manco II,Metro (Angélica Gamarra),,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IO19,TRUE,,
route_69513,data/processed/transporte/route_69513,69513,Ruta de autobús 8213 en el mapa de Lima,8213,title,Pedro Ruiz Gallo,Los Cedros,Los Cedros,Pedro Ruiz Gallo,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8213,TRUE,,
route_69514,data/processed/transporte/route_69514,69514,Ruta de autobús 8709 en el mapa de Lima,8709,title,Pasaje Túpac Amaru,Calle Los Ficus,Calle Los Ficus,Pasaje Túpac Amaru,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8709,TRUE,,
route_69538,data/processed/transporte/route_69538,69538,Ruta de autobús 3206 en el mapa de Lima,3206,title,AA.HH Cristo Rey Sector 1,Los Alisos,Los Alisos,AA.HH Cristo Rey Sector 1,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,3206,TRUE,,
route_69539,data/processed/transporte/route_69539,69539,Ruta de autobús 8612 en el mapa de Lima,8612,title,Paucartambo,Plaza Centroamérica,Plaza Centroamérica,Paucartambo,codigo_antiguo,1116,8612,La A,#FFFF00,Empresa de Transportes Edilberto Ramos S.A.C. (ETERSAC),Pachacámac,Miraflores,Transporte Formal sin Codigo Nuevo,Lima,8612,TRUE,,
route_69540,data/processed/transporte/route_69540,69540,Ruta de autobús CR27 (Lima - Callao) en el mapa de Lima,CR27,title,Tello,Bartolomé Herrera,Bartolomé Herrera,Tello,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,CR27,TRUE,,
route_69541,data/processed/transporte/route_69541,69541,Ruta de autobús IPC06 en el mapa de Lima,IPC06,title,Girasoles,Calle 39 (Ruta Callao,Girasoles,Calle 39 (Ruta Callao,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,IPC06,TRUE,,
route_69542,data/processed/transporte/route_69542,69542,Ruta de autobús 9306 (Lima - Callao) en el mapa de Lima,9306,title,SKF del Perú,Apurímac,Apurímac,SKF del Perú,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,9306,TRUE,,
route_69543,data/processed/transporte/route_69543,69543,Ruta de autobús IO38b (Lima - Callao) en el mapa de Lima,IO38b,title,Central,Cordialidad,Cordialidad,Central,,,,,,,,,Otros,Lima - Callao,IO38b,TRUE,,
route_69544,data/processed/transporte/route_69544,69544,Ruta de autobús IO40 en el mapa de Lima,IO40,title,Plaza Vea Pro,Universitaria,Universitaria,Plaza Vea Pro,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,IO40,TRUE,,
route_69545,data/processed/transporte/route_69545,69545,Ruta de autobús IM47 (Lima - Callao) en el mapa de Lima,IM47,title,Saturno,Grifo (Ruta Callao-Faucett-Tupac-Callao),Saturno,Grifo (Ruta Callao-Tupac-Faucett-Callao),,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IM47,TRUE,,
route_69546,data/processed/transporte/route_69546,69546,Ruta de autobús IO45 (Lima - Callao) en el mapa de Lima,IO45,title,Paradero 1 (Túpac Amaru),Faucett,Faucett,Paradero 1 (Túpac Amaru),,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IO45,TRUE,,
route_69547,data/processed/transporte/route_69547,69547,Ruta de autobús 3906 (Lima - Callao) en el mapa de Lima,3906,title,Calle S/N,España,España,Calle S/N,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,3906,TRUE,,
route_69548,data/processed/transporte/route_69548,69548,Ruta de autobús OM21 (Lima - Callao) en el mapa de Lima,OM21,title,Central,Pablo Paulet,Pablo Paulet,Central,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,OM21,TRUE,,
route_69549,data/processed/transporte/route_69549,69549,Ruta de autobús OM37 (Lima - Callao) en el mapa de Lima,OM37,title,Mercado La Chalaca,Pablo Paulet,Pablo Paulet,Mercado La Chalaca,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,OM37,TRUE,,
route_69550,data/processed/transporte/route_69550,69550,Ruta de autobús 2803 en el mapa de Lima,2803,title,Miguel Grau,Pasaje Túpac Amaru,Pasaje Túpac Amaru,Miguel Grau,codigo_antiguo,1200,2803,La 9A,#169E11,Transportes Ingaruca S.A.C. (TRAINSAC) / Transportes 17 de Noviembre S.A.,Lince,Villa María del Triunfo,Transporte Formal sin Codigo Nuevo,Lima,2803,TRUE,,
route_69551,data/processed/transporte/route_69551,69551,Ruta de autobús CR78 (Lima - Callao) en el mapa de Lima,CR78,title,Muelle Pesquero Artesanal,Washington,Uruguay,Muelle Pesquero Artesanal,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,CR78,TRUE,,
route_69552,data/processed/transporte/route_69552,69552,Ruta de autobús IO27 (Lima - Callao) en el mapa de Lima,IO27,title,Bertello,Tagore,Tagore,Bertello,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IO27,TRUE,,
route_69553,data/processed/transporte/route_69553,69553,Ruta de autobús IO30b (Lima - Callao) en el mapa de Lima,IO30b,title,Canta Callao,Independencia,Independencia,Canta Callao,,,,,,,,,Otros,Lima - Callao,IO30b,TRUE,,
route_69554,data/processed/transporte/route_69554,69554,Ruta de autobús IO74 en el mapa de Lima,IO74,title,España,Lote 4,Lote 4,España,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,IO74,TRUE,,
route_69555,data/processed/transporte/route_69555,69555,Ruta de autobús IO32b (Lima - Callao) en el mapa de Lima,IO32b,title,Huancavelica,El Sol,El Sol,Huancavelica,,,,,,,,,Otros,Lima - Callao,IO32b,TRUE,,
route_69556,data/processed/transporte/route_69556,69556,Ruta de autobús 8209 en el mapa de Lima,8209,title,Pasaje Túpac Amaru,San Vicente,San Vicente,Pasaje Túpac Amaru,codigo_antiguo,1246,8209,La C,#00B8FF,Empresa de Transportes Simón Bolívar S.A. (ETSIBOSA),Villa María Del Triunfo,San Martin de Porres,Transporte Formal sin Codigo Nuevo,Lima,8209,TRUE,,
route_69557,data/processed/transporte/route_69557,69557,Ruta de autobús 1507 en el mapa de Lima,1507,title,Terminal Conchitas,Cornelio Borda,Cornelio Borda,Terminal Conchitas,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1507,TRUE,,
route_69558,data/processed/transporte/route_69558,69558,Ruta de autobús IO04 (Lima - Callao) en el mapa de Lima,IO04,title,Canta Callao,Renacer de Lima,Renacer de Lima,Canta Callao,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IO04,TRUE,,
route_69559,data/processed/transporte/route_69559,69559,Ruta de autobús IM30 en el mapa de Lima,IM30,title,Terminal Pesquero,15 de Julio,15 de Julio,Terminal Pesquero,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,IM30,TRUE,,
route_69560,data/processed/transporte/route_69560,69560,Ruta de autobús IO02 en el mapa de Lima,IO02,title,Calle 1,San Carlos,San Carlos,Calle 1,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,IO02,TRUE,,
route_69561,data/processed/transporte/route_69561,69561,Ruta de autobús 8507 en el mapa de Lima,8507,title,Triángulo,San Martín,San Martín,Triángulo,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8507,TRUE,,
route_69634,data/processed/transporte/route_69634,69634,Ruta de autobús 5401 (Lima - Santa Eulália) en el mapa de Lima,5401,title,Plaza 2 de Mayo,Terminal Santa Eulália,Terminal Santa Eulália,Plaza 2 de Mayo,codigo_antiguo,1085,5401,El Chosicano,#25A605,Empresa de Transportes y Servicios Turismo Carretera Central S.A.C. (EMTRACACE),Lima,Santa Eulalia,Transporte Formal sin Codigo Nuevo,Lima - Santa Eulália,5401,TRUE,,
route_69635,data/processed/transporte/route_69635,69635,Ruta de autobús 3610 en el mapa de Lima,3610,title,Portón,Huánuco,Huánuco,Portón,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,3610,TRUE,,
route_69636,data/processed/transporte/route_69636,69636,Ruta de autobús IO75b (Lima - Callao) en el mapa de Lima,IO75b,title,Pablo Boner,Salaverry,Salaverry,Pablo Boner,,,,,,,,,Otros,Lima - Callao,IO75b,TRUE,,
route_69637,data/processed/transporte/route_69637,69637,Ruta de autobús IM22 (Lima - Callao) en el mapa de Lima,IM22,title,Izaguirre,Separadora Agroindustrial,Separadora Agroindustrial,Izaguirre,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IM22,TRUE,,
route_69638,data/processed/transporte/route_69638,69638,Ruta de autobús 8892 en el mapa de Lima,8892,title,Elías Aguirre,María Reiche,Forestal,Elías Aguirre,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8892,TRUE,,
route_69639,data/processed/transporte/route_69639,69639,Ruta de autobús 7705 en el mapa de Lima,7705,title,Los Cipreses,Vilcanota,Vilcanota,Los Cipreses,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,7705,TRUE,,
route_69640,data/processed/transporte/route_69640,69640,Ruta de autobús 8718 en el mapa de Lima,8718,title,Los Lloques,Parque Los Rosales,Parque Los Rosales,Los Lloques,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8718,TRUE,,
route_69641,data/processed/transporte/route_69641,69641,Ruta de autobús 8720 en el mapa de Lima,8720,title,Ferrocarril,Parque Los Rosales,Parque Los Rosales,Ferrocarril,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8720,TRUE,,
route_69642,data/processed/transporte/route_69642,69642,Ruta de autobús 8306 en el mapa de Lima,8306,title,Terminal ETRASCPSA,San Martín de Porres,San Martín de Porres,Terminal ETRASCPSA,codigo_antiguo,1097,8306,La 10E,#7C47A1,Empresa de Transportes Santo Cristo de Pachacamilla S.A. (ETRASCPSA),Villa El Salvador,San Juan de Lurigancho,Transporte Formal sin Codigo Nuevo,Lima,8306,TRUE,,
route_69643,data/processed/transporte/route_69643,69643,Ruta de autobús 4507 (Lima - Ricardo Palma) en el mapa de Lima,4507,title,Grifo,Oscar Raimundo Benavides,Oscar Raimundo Benavides,Grifo,codigo_antiguo,1069,4507,El Chosicano,#1F26FF,Empresa de Transportes y Servicios Nueva Era Señor de Muruhuay S.A. (ETSNESMSA),Ricardo Palma,Lima,Transporte Formal sin Codigo Nuevo,Lima - Ricardo Palma,4507,TRUE,,
route_69644,data/processed/transporte/route_69644,69644,Ruta de autobús IO80b (Lima - Callao) en el mapa de Lima,IO80b,title,Izaguirre,Lote 4,Lote 4,Izaguirre,,,,,,,,,Otros,Lima - Callao,IO80b,TRUE,,
route_69645,data/processed/transporte/route_69645,69645,Ruta de autobús 4502 en el mapa de Lima,4502,title,Renacer de Lima,Nuevo Mercado de Caquetá,Nuevo Mercado de Caquetá,Renacer de Lima,codigo_antiguo,1066,4502,La HCT - El Huaycanero,#D5BC8B,Empresa de Transporte y Turismo Huaycán S.A. (ETRANTURHSA),Huaycán,Lima,Transporte Formal sin Codigo Nuevo,Lima,4502,TRUE,,
route_69646,data/processed/transporte/route_69646,69646,Ruta de autobús CR16 en el mapa de Lima,CR16,title,Terminal Pachacutec,La Marina,La Marina,Terminal Pachacutec,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,CR16,TRUE,,
route_69647,data/processed/transporte/route_69647,69647,Ruta de autobús IO35b en el mapa de Lima,IO35b,title,Entrada Enace,Óvalo Canta Callao,Óvalo Canta Callao,Entrada Enace,,,,,,,,,Otros,Lima,IO35b,TRUE,,
route_69694,data/processed/transporte/route_69694,69694,Ruta de autobús 9504 (Lima - Callao) en el mapa de Lima,9504,title,Calle 5,Plaza 2 de Mayo,Plaza 2 de Mayo,Calle 5,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,9504,TRUE,,
route_69695,data/processed/transporte/route_69695,69695,Ruta de autobús 4506 (Lima - Ricardo Palma) en el mapa de Lima,4506,title,José Santos Chocano,Insurgentes,Insurgentes,José Santos Chocano,codigo_antiguo,1218,4506,El Chosicano,#D61A1A,Empresa de Transportes y Servicios Lima Chosica S.A. (ETYSLCHSA),Ricardo Palma,San Miguel,Transporte Formal sin Codigo Nuevo,Lima - Ricardo Palma,4506,TRUE,,
route_69696,data/processed/transporte/route_69696,69696,Ruta de autobús 4614 en el mapa de Lima,4614,title,AA.HH El Amauta,Óvalo San Luis,Óvalo San Luis,AA.HH El Amauta,codigo_antiguo,1078,4614,La 63,#75574D,Empresa de Transportes y Servicios Sesentitrés S.A.,Ate,La Victoria,Transporte Formal sin Codigo Nuevo,Lima,4614,TRUE,,
route_69729,data/processed/transporte/route_69729,69729,Ruta de autobús 4408 en el mapa de Lima,4408,title,Las Praderas de la Molina,Virgen de Fátima,Virgen de Fátima,Las Praderas de la Molina,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4408,TRUE,,
route_69730,data/processed/transporte/route_69730,69730,Ruta de autobús 3404 en el mapa de Lima,3404,title,Huancavelica,Entrada Ñaña,Entrada Ñaña,Huancavelica,codigo_antiguo,1041,3404,Ninguno,#E81D1D,Empresa de Transporte Santa Rosa de Jicamarca S.A. (ETSRJSA),San Juan de Lurigancho,Chaclacayo,Transporte Formal sin Codigo Nuevo,Lima,3404,TRUE,,
route_69731,data/processed/transporte/route_69731,69731,Ruta de autobús 3403 en el mapa de Lima,3403,title,Huancavelica,Entrada Huampaní (Carapongo),Entrada Huampaní (Carapongo),Huancavelica,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,3403,TRUE,,
route_69741,data/processed/transporte/route_69741,69741,Ruta de autobús 3603 en el mapa de Lima,3603,title,Primax Bayóvar,Manco Segundo,Manco Segundo,Primax Bayóvar,codigo_antiguo,1046,3603,Ninguno,#17A108,Transport Sabino S.A.C. (TRANSSABISAC),San Juan de Lurigancho,Lince,Transporte Formal sin Codigo Nuevo,Lima,3603,TRUE,,
route_69742,data/processed/transporte/route_69742,69742,Ruta de autobús 8604 en el mapa de Lima,8604,title,Elías Aguirre,Plaza Centroamérica,Plaza Centroamérica,Elías Aguirre,codigo_antiguo,1113,8604,Ninguno,#009FE3,Translima S.A.,Villa María del Triunfo,Miraflores,Transporte Formal sin Codigo Nuevo,Lima,8604,TRUE,,
route_69743,data/processed/transporte/route_69743,69743,Ruta de autobús IM21 (Lima - Callao) en el mapa de Lima,IM21,title,Buena Vista,Plaza Jorge Chávez,Plaza Jorge Chávez,Buena Vista,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IM21,TRUE,,
route_69744,data/processed/transporte/route_69744,69744,Ruta de autobús 3613 en el mapa de Lima,3613,title,Pasaje 33,Manco Segundo,Manco Segundo,Pasaje 33,codigo_antiguo,1050,3613,La R-I,#FFCC00,Empresa de Transportes El Lobito S.A.C.,San Juan de Lurigancho,Lince,Transporte Formal sin Codigo Nuevo,Lima,3613,TRUE,,
route_69745,data/processed/transporte/route_69745,69745,Ruta de autobús 2513 en el mapa de Lima,2513,title,Bertello,Plaza Jorge Chávez,Plaza Jorge Chávez,Bertello,codigo_antiguo,1031,2513,La 29,#00FFEE,Translima S.A.,San Martín de Porres,Jesús María,Transporte Formal sin Codigo Nuevo,Lima,2513,TRUE,,
route_69746,data/processed/transporte/route_69746,69746,Ruta de autobús 1506 en el mapa de Lima,1506,title,Paradero 4 (Túpac Amaru),Sucre,Sucre,Paradero 4 (Túpac Amaru),codigo_antiguo,1011,1506,La 47,#007DC4,Translima S.A.,Carabayllo,Pueblo Libre,Transporte Formal sin Codigo Nuevo,Lima,1506,TRUE,,
route_69747,data/processed/transporte/route_69747,69747,Ruta de autobús 5303 en el mapa de Lima,5303,title,La Paz,Óvalo La Paz,Óvalo La Paz,La Paz,codigo_antiguo,1229,5303,La M,#FFFF00,Empresa de Transportes Próceres S.A.,San Miguel,El Agustino,Transporte Formal sin Codigo Nuevo,Lima,5303,TRUE,,
route_69748,data/processed/transporte/route_69748,69748,Ruta de autobús 1509 en el mapa de Lima,1509,title,San Lorenzo,Echenique,Echenique,San Lorenzo,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1509,TRUE,,
route_69749,data/processed/transporte/route_69749,69749,Ruta de autobús 1704 en el mapa de Lima,1704,title,San Lorenzo,Mercado Virgen del Carmen,Mercado Virgen del Carmen,San Lorenzo,codigo_antiguo,1182,1704,La V,#3B68FF,Vencedores C&P Inversiones S.A.C.,Carabayllo,San Juan de Miraflores,Transporte Formal sin Codigo Nuevo,Lima,1704,TRUE,,
route_69750,data/processed/transporte/route_69750,69750,Ruta de autobús 4402 en el mapa de Lima,4402,title,Michael Faraday,Terminal H-2 S.A. (Carapongo),Terminal H-2 S.A. (Carapongo),Michael Faraday,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4402,TRUE,,
route_69788,data/processed/transporte/route_69788,69788,Ruta de autobús 4201 en el mapa de Lima,4201,title,Santa María,Navarro del Águila,Navarro del Águila,Santa María,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4201,TRUE,,
route_69789,data/processed/transporte/route_69789,69789,Ruta de autobús 3502 en el mapa de Lima,3502,title,Alameda,Calle 29,Calle 29,Alameda,codigo_antiguo,1205,3502,La E,#FFFF39,Empresa de Transporte y Servicios Vargasant S.A.C. / Empresa de Transporte y Servicios Niño Emanuel S.A.C.,El Agustino,San Miguel,Transporte Formal sin Codigo Nuevo,Lima,3502,TRUE,,
route_69790,data/processed/transporte/route_69790,69790,Ruta de autobús 4512 en el mapa de Lima,4512,title,Las Morenas,San Martín,San Martín,Las Morenas,codigo_antiguo,1219,4512,La B,#FFF945,Vargasant S.A.C.,Lurigancho/Chosica,San Miguel,Transporte Formal sin Codigo Nuevo,Lima,4512,TRUE,,
route_69846,data/processed/transporte/route_69846,69846,Ruta de autobús CR15 en el mapa de Lima,CR15,title,Ignacio Prado,La Marina,Contisuyo,Ignacio Prado,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,CR15,TRUE,,
route_69847,data/processed/transporte/route_69847,69847,Ruta de autobús 1508 en el mapa de Lima,1508,title,San Lorenzo,Calle Maranga,Calle Maranga,San Lorenzo,codigo_antiguo,1012,1508,La B,#FF0F0F,Empresa de Servicios de Transporte Unión Nacional S.A.C. (ESTUNSAC),Carabayllo,San Miguel,Transporte Formal sin Codigo Nuevo,Lima,1508,TRUE,,
route_69848,data/processed/transporte/route_69848,69848,Ruta de autobús IM04 (Lima - Callao) en el mapa de Lima,IM04,title,Jerusalén,Canta Callao,Canta Callao,Jerusalén,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IM04,TRUE,,
route_69849,data/processed/transporte/route_69849,69849,Ruta de autobús IM24 en el mapa de Lima,IM24,title,Los Ángeles,Marcos Puente Llanos,Marcos Puente Llanos,Los Ángeles,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,IM24,TRUE,,
route_69850,data/processed/transporte/route_69850,69850,Ruta de autobús 4501 en el mapa de Lima,4501,title,San Nicolás de Chosica,Insurgentes,Insurgentes,San Nicolás de Chosica,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4501,TRUE,,
route_69851,data/processed/transporte/route_69851,69851,Ruta de autobús 8519 en el mapa de Lima,8519,title,Complejo Deportivo Víctor Raúl Haya de la Torre,Montevideo,Montevideo,Complejo Deportivo Víctor Raúl Haya de la Torre,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8519,TRUE,,
route_69852,data/processed/transporte/route_69852,69852,Ruta de autobús 8520 en el mapa de Lima,8520,title,Terminal Santa Catalina S.A. (VES),Montevideo,Montevideo,Terminal Santa Catalina S.A. (VES),codigo_antiguo,1108,8520,La 23A,#0C5700,Empresa de Servicios de Transporte Santa Catalina S.A. (ESTSACASA),Villa el Salvador,Lima,Transporte Formal sin Codigo Nuevo,Lima,8520,TRUE,,
route_69853,data/processed/transporte/route_69853,69853,Ruta de autobús 4210 (Lima - Callao) en el mapa de Lima,4210,title,Gardenias,Periférica Meléndez Loayza,Periférica Meléndez Loayza,Gardenias,codigo_antiguo,1214,4210,La 32A,#45FFA2,Empresa de Transportes Virgen de La Asunción S.A. (ETVASA),Ate,San Martín de Porres,Transporte Formal sin Codigo Nuevo,Lima - Callao,4210,TRUE,,
route_69854,data/processed/transporte/route_69854,69854,Ruta de autobús IM57 (Lima - Callao) en el mapa de Lima,IM57,title,Periférica Meléndez Loayza,Gardenias,Gardenias,Periférica Meléndez Loayza,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IM57,TRUE,,
route_69855,data/processed/transporte/route_69855,69855,Ruta de autobús 8603 en el mapa de Lima,8603,title,Arco Retamal,San Cristóbal,San Cristóbal,Arco Retamal,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8603,TRUE,,
route_69856,data/processed/transporte/route_69856,69856,Ruta de autobús 9305 (Lima - Callao) en el mapa de Lima,9305,title,Ica,Andrés Ponce Palacios,Andrés Ponce Palacios,Ica,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,9305,TRUE,,
route_69857,data/processed/transporte/route_69857,69857,Ruta de autobús 3204 en el mapa de Lima,3204,title,Naciones Unidas,Tacna,Tacna,Naciones Unidas,codigo_antiguo,1040,3204,La SC - La San Ignacio,#0044FF,Empresa de Transportes San Ignacio S.A. (ETSISA),San Juan de Lurigancho,Rímac,Transporte Formal sin Codigo Nuevo,Lima,3204,TRUE,,
route_69858,data/processed/transporte/route_69858,69858,Ruta de autobús 3806 en el mapa de Lima,3806,title,Girasoles,Húsares de Junín,Húsares de Junín,Circunvalación,codigo_antiguo,1057,3806,La 23C,#0C5700,Empresa de Servicios de Transportes Santa Catalina S.A. (ESTSACASA),San Juan de Lurigancho,Villa María del Triunfo,Transporte Formal sin Codigo Nuevo,Lima,3806,TRUE,,
route_69877,data/processed/transporte/route_69877,69877,Ruta de autobús 4884 en el mapa de Lima,4884,title,Depósito Municipal,Manchay Bajo,Manchay Bajo,Depósito Municipal,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4884,TRUE,,
route_69878,data/processed/transporte/route_69878,69878,Ruta de autobús OM28 (Lima - Callao) en el mapa de Lima,OM28,title,Plaza Matriz,Urubamba,Urubamba,Plaza Matriz,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,OM28,TRUE,,
route_69879,data/processed/transporte/route_69879,69879,Ruta de autobús CR04 (Lima - Callao) en el mapa de Lima,CR04,title,Plaza Matriz,Plaza 2 de Mayo,Plaza 2 de Mayo,Plaza Matriz,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,CR04,TRUE,,
route_69880,data/processed/transporte/route_69880,69880,Ruta de autobús OM23 (Lima - Callao) en el mapa de Lima,OM23,title,El Olivar,Pizarro,Pizarro,El Olivar,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,OM23,TRUE,,
route_69959,data/processed/transporte/route_69959,69959,Ruta de autobús OM33 (Lima - Callao) en el mapa de Lima,OM33,title,Libertad,Pizarro,Pizarro,Libertad,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,OM33,TRUE,,
route_69960,data/processed/transporte/route_69960,69960,Ruta de autobús 3802 en el mapa de Lima,3802,title,Mirador,AA.HH San Judas Tadeo,AA.HH San Judas Tadeo,Mirador,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,3802,TRUE,,
route_69961,data/processed/transporte/route_69961,69961,Ruta de autobús 3803 en el mapa de Lima,3803,title,Mirador,AA.HH San Judas Tadeo,AA.HH San Judas Tadeo,Mirador,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,3803,TRUE,,
route_69962,data/processed/transporte/route_69962,69962,Ruta de autobús 8714 en el mapa de Lima,8714,title,Fundo La Querencia,Dante,Dante,Fundo La Querencia,codigo_antiguo,1127,8714,Ninguno,#FF0505,Empresa de Transportes y Servicios Múltiples Esmirla Zevallos S.A.,Lurín,Surquillo,Transporte Formal sin Codigo Nuevo,Lima,8714,TRUE,,
route_69963,data/processed/transporte/route_69963,69963,Ruta de autobús OM36 (Lima - Callao) en el mapa de Lima,OM36,title,Plaza Fanning,Juan Velasco Alvarado,Juan Velasco Alvarado,Plaza Fanning,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,OM36,TRUE,,
route_69964,data/processed/transporte/route_69964,69964,Ruta de autobús 8802 en el mapa de Lima,8802,title,Urbanización San José,Aldea 6,Aldea 6,Urbanización San José,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8802,TRUE,,
route_69965,data/processed/transporte/route_69965,69965,Ruta de autobús 8715 en el mapa de Lima,8715,title,Calle B,Dante,Dante,Calle B,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8715,TRUE,,
route_70042,data/processed/transporte/route_70042,70042,Ruta de autobús 8605 en el mapa de Lima,8605,title,Avenida 17,Óvalo Paz Soldán,Óvalo Paz Soldán,Avenida 17,codigo_antiguo,1114,8605,La D2,#0008FF,Empresa de Transportes y Servicios Los Ángeles del Perú S.A.C. (ETRAPERSAC),Villa El Salvador,San Isidro,Transporte Formal sin Codigo Nuevo,Lima,8605,TRUE,,
route_70163,data/processed/transporte/route_70163,70163,Ruta de autobús 4604 en el mapa de Lima,4604,title,Entrada Zona R,San Cristóbal,San Cristóbal,Entrada Zona R,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4604,TRUE,,
route_70164,data/processed/transporte/route_70164,70164,Ruta de autobús 7201 en el mapa de Lima,7201,title,Enatru,Primaveras,Primaveras,Enatru,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,7201,TRUE,,
route_70165,data/processed/transporte/route_70165,70165,Ruta de autobús 4514 en el mapa de Lima,4514,title,Cementerio de Huaycán,Plaza Jorge Chávez,Plaza Jorge Chávez,Cementerio de Huaycán,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4514,TRUE,,
route_70166,data/processed/transporte/route_70166,70166,Ruta de autobús 8702 en el mapa de Lima,8702,title,Peaje de Punta Hermosa,Residencial Inclán,Residencial Inclán,Peaje de Punta Hermosa,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8702,TRUE,,
route_70167,data/processed/transporte/route_70167,70167,Ruta de autobús 4615 en el mapa de Lima,4615,title,11 de Junio,Óvalo San Luis,Ovalo San Luis,11 de Junio,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4615,TRUE,,
route_70168,data/processed/transporte/route_70168,70168,Ruta de autobús 4409 en el mapa de Lima,4409,title,Pío Ayala Quispe,Sipán,Sipán,Pío Ayala Quispe,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4409,TRUE,,
